PHILIPPINES,Year,Month,Price,Annual Price,MonthNum,Date
"BATAW (HYACINTH BEAN), 1 KG",2024,October,75.92,68.43,10,10/1/2024
"KAMOTENG KAHOY (CASSAVA), 1 KG",2024,October,70.88,64.03,10,10/1/2024
"GABI (TARRO), 1 KG",2024,October,85.91,77.22,10,10/1/2024
"SILING-TAMBAN (BELL PEPPER), 1 KG",2024,October,105.15,97.94,10,10/1/2024
"PATATAS (POTATO), 1 KG",2024,October,95.92,88.61,10,10/1/2024
"LETTUCE (LITSUGAS), 1 KG",2024,October,115.88,108.21,10,10/1/2024
"GREEN BEANS (BAGUIO BEANS), 1 KG",2024,October,85.88,78.77,10,10/1/2024
"SILING LABUYO (RED CHILI), 1 KG",2024,October,115.03,108.26,10,10/1/2024
"KOLITIS/URAY (AMARANTH), 1 KG",2024,October,75.05,67.77,10,10/1/2024
"TOGUE (BEAN SPROUTS), 1 KG",2024,October,38.15,34.33,10,10/1/2024
"PAKO (FIDDLEHEAD FERN), 1 KG",2024,October,85.11,78.62,10,10/1/2024
"MUSHROOM (OYSTER/FRESH), 1 KG",2024,October,200.05,188.94,10,10/1/2024
"TANGLAD (LEMON GRASS), 1 KG",2024,October,30.01,25.88,10,10/1/2024
"KUTSAY (CHIVES), 1 KG",2024,October,70.03,61.53,10,10/1/2024
"LABONG (BAMBOO SHOOT), 1 KG",2024,October,75.88,68.01,10,10/1/2024
"ARARU (ARROWROOT), 1 KG",2024,October,105.14,97.58,10,10/1/2024
"KAMOTE (SWEET POTATO), 1 KG",2024,October,75.92,67.35,10,10/1/2024
"GABI (TARO), 1 KG",2024,October,80.11,71.35,10,10/1/2024
"UBE (PURPLE YAM), 1 KG",2024,October,85.05,78.02,10,10/1/2024
"SINANDOMENG RICE, 1 KG",2024,October,56.43,56.24,10,10/1/2024
"DINORADO RICE, 1 KG",2024,October,59.9,60.36,10,10/1/2024
"JASMINE RICE, 1 KG",2024,October,62.53,61.61,10,10/1/2024
"MALAGKIT (STICKY RICE), 1 KG",2024,October,63.5,64.37,10,10/1/2024
"MILAGROSA RICE, 1 KG",2024,October,55.31,53.73,10,10/1/2024
"PINAWA (BROWN RICE), 1 KG",2024,October,74.02,73.22,10,10/1/2024
"PULANG BIGAS (RED RICE), 1 KG",2024,October,71.8,69.91,10,10/1/2024
"REPOLYO (CABBAGE), 1 KG",2018,November,95.46,80.68,11,11/1/2018
"KOLIFLOWER (CAULIFLOWER), 1 KG",2018,November,153.86,113.63,11,11/1/2018
"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",2018,November,30.8,28.58,11,11/1/2018
"ALUGBATI (MALABAR SPINACH), 1 KG",2018,November,52.95,51.13,11,11/1/2018
"CAMOTE TOPS (TALBOS NG KAMOTE), 1 KG",2018,November,35.93,34.01,11,11/1/2018
"CHAYOTE LEAVES (DAHON NG SAYOTE), 1 KG",2018,November,39.33,33.83,11,11/1/2018
"GABI LEAVES (DAHON NG GABI), 1 KG",2018,November,70.19,73.26,11,11/1/2018
"KANGKONG (WATER SPINACH), 1 KG",2018,November,33.76,32.25,11,11/1/2018
"MALUNGGAY (MORINGA), 1 KG",2018,November,49.97,50.97,11,11/1/2018
"BOK CHOY (CHINESE CABBAGE), 1 KG",2018,November,68.9,64.95,11,11/1/2018
"PECHAY (NATIVE), 1 KG",2018,November,67,65.23,11,11/1/2018
"DAHON NG SIBUYAS (ONION LEAVES), 1 KG",2018,November,92.84,93.16,11,11/1/2018
"SILING LABUYO (WILD CHILI), 1 KG",2018,November,200.07,192.97,11,11/1/2018
"SIBUYAS (ONION), 1 KG",2018,November,140.52,133.42,11,11/1/2018
"LABANOS (RADISH), 1 KG",2018,November,30.82,28.12,11,11/1/2018
"SITAW (STRING BEAN), 1 KG",2018,November,40.91,38.19,11,11/1/2018
"AMPALAYA (BITTER GOURD), 1 KG",2018,November,45.19,43.56,11,11/1/2018
"UPO (BOTTLE GOURD), 1 KG",2018,November,35.63,33.46,11,11/1/2018
"TALONG (EGGPLANT), (NATIVE), 1 KG",2018,November,35.73,33.44,11,11/1/2018
"LUYA (GINGER), 1 KG",2018,November,100.91,100.53,11,11/1/2018
"BAWANG (GARLIC), 1 KG",2018,November,185.73,176.77,11,11/1/2018
"KAMATIS (TOMATO), 1 KG",2018,November,55.67,48.49,11,11/1/2018
"KAROT (CARROT), 1 KG",2018,November,60.3,55.98,11,11/1/2018
"BROKOLI (BROCCOLI), 1 KG",2018,November,120.7,118.49,11,11/1/2018
"SINGKAMAS (JICAMA), 1 KG",2018,November,28.52,24.55,11,11/1/2018
SIBUYAS NA PUTI (WHITE ONION) 1 KG,2018,November,120.3,118.45,11,11/1/2018
"BAGUIO PECHAY (NAPA CABBAGE), 1 KG",2018,November,55.45,51.57,11,11/1/2018
"MUSTASA (MUSTARD LEAVE), 1 KG",2018,November,35.17,34.54,11,11/1/2018
"SAYOTE (CHAYOTE), 1 KG",2018,November,30.08,27.74,11,11/1/2018
"KALABASA (SQUASH), 1 KG",2018,November,25.75,22.22,11,11/1/2018
"SQUASH BLOSSOM (BULAKLAK NG KALABASA), 1 KG",2018,November,18.72,16.05,11,11/1/2018
"OKRA, 1 KG",2018,November,40.14,37,11,11/1/2018
"LUYANG DILAW (TURMERIC GINGER), 1 KG",2018,November,95.89,93.32,11,11/1/2018
"SILING-GREEN (CHILI),  (GREEN/LONG), 1 KG",2018,November,55.15,54.16,11,11/1/2018
"SAMPALOC (TAMARIND), 1 KG",2018,November,70.24,68.46,11,11/1/2018
"TALONG(EGGPLANT),  (ROUND/PURPLE), 1 KG",2018,November,40.88,37.77,11,11/1/2018
"PATOLA (SPONGE GOURD), 1 KG",2018,November,35.9,32.69,11,11/1/2018
"PATANI (LIMA BEAN), 1 KG",2018,November,40.94,37.47,11,11/1/2018
"SALUYOT (JUTE MALLOW), 1 KG",2018,November,35.19,31.77,11,11/1/2018
"KADYOS (PIGEON BEAN), 1 KG",2018,November,50.28,48.43,11,11/1/2018
"BATAW (HYACINTH BEAN), 1 KG",2018,November,40.05,38.3,11,11/1/2018
"KAMOTENG KAHOY (CASSAVA), 1 KG",2018,November,35.11,33.84,11,11/1/2018
"GABI (TARRO), 1 KG",2018,November,50.88,47.75,11,11/1/2018
"SILING-TAMBAN (BELL PEPPER), 1 KG",2018,November,70.03,70.18,11,11/1/2018
"PATATAS (POTATO), 1 KG",2018,November,60.03,58.72,11,11/1/2018
"LETTUCE (LITSUGAS), 1 KG",2018,November,80.09,79.54,11,11/1/2018
"GREEN BEANS (BAGUIO BEANS), 1 KG",2018,November,50.05,48.77,11,11/1/2018
"SILING LABUYO (RED CHILI), 1 KG",2018,November,80.91,78.28,11,11/1/2018
"KOLITIS/URAY (AMARANTH), 1 KG",2018,November,40.91,37.36,11,11/1/2018
"TOGUE (BEAN SPROUTS), 1 KG",2018,November,20.01,19.43,11,11/1/2018
"PAKO (FIDDLEHEAD FERN), 1 KG",2018,November,50.88,47.44,11,11/1/2018
"MUSHROOM (OYSTER/FRESH), 1 KG",2018,November,130.88,129.28,11,11/1/2018
"TANGLAD (LEMON GRASS), 1 KG",2018,November,12.01,12.76,11,11/1/2018
"KUTSAY (CHIVES), 1 KG",2018,November,35.11,31.77,11,11/1/2018
"LABONG (BAMBOO SHOOT), 1 KG",2018,November,40.05,38.65,11,11/1/2018
"ARARU (ARROWROOT), 1 KG",2018,November,70.05,69.34,11,11/1/2018
"KAMOTE (SWEET POTATO), 1 KG",2018,November,40.88,37.47,11,11/1/2018
"GABI (TARO), 1 KG",2018,November,45.92,41.59,11,11/1/2018
"UBE (PURPLE YAM), 1 KG",2018,November,50.05,48.45,11,11/1/2018
"SINANDOMENG RICE, 1 KG",2018,November,42.86,42,11,11/1/2018
"DINORADO RICE, 1 KG",2018,November,44.92,44.54,11,11/1/2018
"JASMINE RICE, 1 KG",2018,November,46.64,46.22,11,11/1/2018
"MALAGKIT (STICKY RICE), 1 KG",2018,November,50.22,48.24,11,11/1/2018
"MILAGROSA RICE, 1 KG",2018,November,39.74,39.82,11,11/1/2018
"PINAWA (BROWN RICE), 1 KG",2018,November,54.64,55.01,11,11/1/2018
"PULANG BIGAS (RED RICE), 1 KG",2018,November,54.21,52.19,11,11/1/2018
"REPOLYO (CABBAGE), 1 KG",2019,November,79.81,75.67,11,11/1/2019
"KOLIFLOWER (CAULIFLOWER), 1 KG",2019,November,125.09,119.31,11,11/1/2019
"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",2019,November,28.44,31.66,11,11/1/2019
"ALUGBATI (MALABAR SPINACH), 1 KG",2019,November,50.79,52.65,11,11/1/2019
"CAMOTE TOPS (TALBOS NG KAMOTE), 1 KG",2019,November,34.36,34.84,11,11/1/2019
"CHAYOTE LEAVES (DAHON NG SAYOTE), 1 KG",2019,November,31.66,34.58,11,11/1/2019
"GABI LEAVES (DAHON NG GABI), 1 KG",2019,November,68.6,70.02,11,11/1/2019
"KANGKONG (WATER SPINACH), 1 KG",2019,November,33.41,33.78,11,11/1/2019
"MALUNGGAY (MORINGA), 1 KG",2019,November,43.81,49.44,11,11/1/2019
"BOK CHOY (CHINESE CABBAGE), 1 KG",2019,November,66.81,67.98,11,11/1/2019
"PECHAY (NATIVE), 1 KG",2019,November,64.82,66.4,11,11/1/2019
"DAHON NG SIBUYAS (ONION LEAVES), 1 KG",2019,November,108.02,98.98,11,11/1/2019
"SILING LABUYO (WILD CHILI), 1 KG",2019,November,220.67,214.77,11,11/1/2019
"SIBUYAS (ONION), 1 KG",2019,November,155.08,150.39,11,11/1/2019
"LABANOS (RADISH), 1 KG",2019,November,35.33,33.26,11,11/1/2019
"SITAW (STRING BEAN), 1 KG",2019,November,45.09,43.07,11,11/1/2019
"AMPALAYA (BITTER GOURD), 1 KG",2019,November,50.17,48.45,11,11/1/2019
"UPO (BOTTLE GOURD), 1 KG",2019,November,40.19,38.09,11,11/1/2019
"TALONG (EGGPLANT), (NATIVE), 1 KG",2019,November,40.83,38.44,11,11/1/2019
"LUYA (GINGER), 1 KG",2019,November,110.14,110.92,11,11/1/2019
"BAWANG (GARLIC), 1 KG",2019,November,200.04,193.04,11,11/1/2019
"KAMATIS (TOMATO), 1 KG",2019,November,60.37,53.72,11,11/1/2019
"KAROT (CARROT), 1 KG",2019,November,65.98,61.4,11,11/1/2019
"BROKOLI (BROCCOLI), 1 KG",2019,November,130.07,128.91,11,11/1/2019
"SINGKAMAS (JICAMA), 1 KG",2019,November,31.06,27.52,11,11/1/2019
SIBUYAS NA PUTI (WHITE ONION) 1 KG,2019,November,130.45,128.91,11,11/1/2019
"BAGUIO PECHAY (NAPA CABBAGE), 1 KG",2019,November,58.84,55.7,11,11/1/2019
"MUSTASA (MUSTARD LEAVE), 1 KG",2019,November,38.33,38.33,11,11/1/2019
"SAYOTE (CHAYOTE), 1 KG",2019,November,33.47,31.25,11,11/1/2019
"KALABASA (SQUASH), 1 KG",2019,November,27.99,24.58,11,11/1/2019
"SQUASH BLOSSOM (BULAKLAK NG KALABASA), 1 KG",2019,November,20.09,18.16,11,11/1/2019
"OKRA, 1 KG",2019,November,45.93,42.06,11,11/1/2019
"LUYANG DILAW (TURMERIC GINGER), 1 KG",2019,November,105.88,104.28,11,11/1/2019
"SILING-GREEN (CHILI),  (GREEN/LONG), 1 KG",2019,November,60.91,59.92,11,11/1/2019
"SAMPALOC (TAMARIND), 1 KG",2019,November,75.09,73.54,11,11/1/2019
"TALONG(EGGPLANT),  (ROUND/PURPLE), 1 KG",2019,November,45.16,42.51,11,11/1/2019
"PATOLA (SPONGE GOURD), 1 KG",2019,November,40.11,37.68,11,11/1/2019
"PATANI (LIMA BEAN), 1 KG",2019,November,45.18,42.22,11,11/1/2019
"SALUYOT (JUTE MALLOW), 1 KG",2019,November,40.05,36.81,11,11/1/2019
"KADYOS (PIGEON BEAN), 1 KG",2019,November,55.11,53.84,11,11/1/2019
"BATAW (HYACINTH BEAN), 1 KG",2019,November,45.92,43.37,11,11/1/2019
"KAMOTENG KAHOY (CASSAVA), 1 KG",2019,November,40.91,38.87,11,11/1/2019
"GABI (TARRO), 1 KG",2019,November,55.99,53.74,11,11/1/2019
"SILING-TAMBAN (BELL PEPPER), 1 KG",2019,November,75.1,75.44,11,11/1/2019
"PATATAS (POTATO), 1 KG",2019,November,65.04,63.83,11,11/1/2019
"LETTUCE (LITSUGAS), 1 KG",2019,November,85.88,84.32,11,11/1/2019
"GREEN BEANS (BAGUIO BEANS), 1 KG",2019,November,55.88,53.42,11,11/1/2019
"SILING LABUYO (RED CHILI), 1 KG",2019,November,85.01,83.84,11,11/1/2019
"KOLITIS/URAY (AMARANTH), 1 KG",2019,November,45.03,42.39,11,11/1/2019
"TOGUE (BEAN SPROUTS), 1 KG",2019,November,22.88,22.34,11,11/1/2019
"PAKO (FIDDLEHEAD FERN), 1 KG",2019,November,55.03,52.99,11,11/1/2019
"MUSHROOM (OYSTER/FRESH), 1 KG",2019,November,140.11,138.42,11,11/1/2019
"TANGLAD (LEMON GRASS), 1 KG",2019,November,14.88,14.85,11,11/1/2019
"KUTSAY (CHIVES), 1 KG",2019,November,40.11,37.94,11,11/1/2019
"LABONG (BAMBOO SHOOT), 1 KG",2019,November,45.99,43.34,11,11/1/2019
"ARARU (ARROWROOT), 1 KG",2019,November,75.88,73.42,11,11/1/2019
"KAMOTE (SWEET POTATO), 1 KG",2019,November,45.88,41.93,11,11/1/2019
"GABI (TARO), 1 KG",2019,November,50.05,46.35,11,11/1/2019
"UBE (PURPLE YAM), 1 KG",2019,November,55.92,53.83,11,11/1/2019
"SINANDOMENG RICE, 1 KG",2019,November,44.47,43.81,11,11/1/2019
"DINORADO RICE, 1 KG",2019,November,48.17,46.99,11,11/1/2019
"JASMINE RICE, 1 KG",2019,November,48.47,48.58,11,11/1/2019
"MALAGKIT (STICKY RICE), 1 KG",2019,November,49.91,50.11,11,11/1/2019
"MILAGROSA RICE, 1 KG",2019,November,43.16,41.91,11,11/1/2019
"PINAWA (BROWN RICE), 1 KG",2019,November,57.98,58.18,11,11/1/2019
"PULANG BIGAS (RED RICE), 1 KG",2019,November,55.5,54.45,11,11/1/2019
"REPOLYO (CABBAGE), 1 KG",2020,November,76.97,74.92,11,11/1/2020
"KOLIFLOWER (CAULIFLOWER), 1 KG",2020,November,123.47,100.46,11,11/1/2020
"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",2020,November,28.71,31.52,11,11/1/2020
"ALUGBATI (MALABAR SPINACH), 1 KG",2020,November,55.92,55.62,11,11/1/2020
"CAMOTE TOPS (TALBOS NG KAMOTE), 1 KG",2020,November,36.74,36.2,11,11/1/2020
"CHAYOTE LEAVES (DAHON NG SAYOTE), 1 KG",2020,November,32.54,32.82,11,11/1/2020
"GABI LEAVES (DAHON NG GABI), 1 KG",2020,November,77.2,75.57,11,11/1/2020
"KANGKONG (WATER SPINACH), 1 KG",2020,November,36.87,35.53,11,11/1/2020
"MALUNGGAY (MORINGA), 1 KG",2020,November,42.81,44.85,11,11/1/2020
"BOK CHOY (CHINESE CABBAGE), 1 KG",2020,November,66.56,62.33,11,11/1/2020
"PECHAY (NATIVE), 1 KG",2020,November,74.72,68.3,11,11/1/2020
"DAHON NG SIBUYAS (ONION LEAVES), 1 KG",2020,November,104.61,104.21,11,11/1/2020
"SILING LABUYO (WILD CHILI), 1 KG",2020,November,240.15,236.17,11,11/1/2020
"SIBUYAS (ONION), 1 KG",2020,November,170.89,167.65,11,11/1/2020
"LABANOS (RADISH), 1 KG",2020,November,40.94,37.69,11,11/1/2020
"SITAW (STRING BEAN), 1 KG",2020,November,50.19,47.13,11,11/1/2020
"AMPALAYA (BITTER GOURD), 1 KG",2020,November,55.77,53.07,11,11/1/2020
"UPO (BOTTLE GOURD), 1 KG",2020,November,45.07,43.17,11,11/1/2020
"TALONG (EGGPLANT), (NATIVE), 1 KG",2020,November,45.08,43.23,11,11/1/2020
"LUYA (GINGER), 1 KG",2020,November,120.33,120.42,11,11/1/2020
"BAWANG (GARLIC), 1 KG",2020,November,215.69,206.77,11,11/1/2020
"KAMATIS (TOMATO), 1 KG",2020,November,65.25,58.21,11,11/1/2020
"KAROT (CARROT), 1 KG",2020,November,70.07,66.4,11,11/1/2020
"BROKOLI (BROCCOLI), 1 KG",2020,November,140.17,138.97,11,11/1/2020
"SINGKAMAS (JICAMA), 1 KG",2020,November,34.9,30.73,11,11/1/2020
SIBUYAS NA PUTI (WHITE ONION) 1 KG,2020,November,140.72,138.96,11,11/1/2020
"BAGUIO PECHAY (NAPA CABBAGE), 1 KG",2020,November,61.27,59.54,11,11/1/2020
"MUSTASA (MUSTARD LEAVE), 1 KG",2020,November,41.33,41.08,11,11/1/2020
"SAYOTE (CHAYOTE), 1 KG",2020,November,36.56,33.92,11,11/1/2020
"KALABASA (SQUASH), 1 KG",2020,November,30.82,27.42,11,11/1/2020
"SQUASH BLOSSOM (BULAKLAK NG KALABASA), 1 KG",2020,November,22.88,21.24,11,11/1/2020
"OKRA, 1 KG",2020,November,50.12,47.22,11,11/1/2020
"LUYANG DILAW (TURMERIC GINGER), 1 KG",2020,November,120.06,116.74,11,11/1/2020
"SILING-GREEN (CHILI),  (GREEN/LONG), 1 KG",2020,November,65.03,64.71,11,11/1/2020
"SAMPALOC (TAMARIND), 1 KG",2020,November,80.88,77.92,11,11/1/2020
"TALONG(EGGPLANT),  (ROUND/PURPLE), 1 KG",2020,November,50.11,46.65,11,11/1/2020
"PATOLA (SPONGE GOURD), 1 KG",2020,November,45.17,42.78,11,11/1/2020
"PATANI (LIMA BEAN), 1 KG",2020,November,50.04,47.43,11,11/1/2020
"SALUYOT (JUTE MALLOW), 1 KG",2020,November,45.92,42.35,11,11/1/2020
"KADYOS (PIGEON BEAN), 1 KG",2020,November,60.88,58.09,11,11/1/2020
"BATAW (HYACINTH BEAN), 1 KG",2020,November,50.12,48.36,11,11/1/2020
"KAMOTENG KAHOY (CASSAVA), 1 KG",2020,November,45.88,43.86,11,11/1/2020
"GABI (TARRO), 1 KG",2020,November,60.05,58.62,11,11/1/2020
"SILING-TAMBAN (BELL PEPPER), 1 KG",2020,November,80.03,80.44,11,11/1/2020
"PATATAS (POTATO), 1 KG",2020,November,70.09,68.85,11,11/1/2020
"LETTUCE (LITSUGAS), 1 KG",2020,November,90.05,88.62,11,11/1/2020
"GREEN BEANS (BAGUIO BEANS), 1 KG",2020,November,60.03,58.85,11,11/1/2020
"SILING LABUYO (RED CHILI), 1 KG",2020,November,90.05,88.27,11,11/1/2020
"KOLITIS/URAY (AMARANTH), 1 KG",2020,November,50.88,48.62,11,11/1/2020
"TOGUE (BEAN SPROUTS), 1 KG",2020,November,25.08,24.94,11,11/1/2020
"PAKO (FIDDLEHEAD FERN), 1 KG",2020,November,60.99,58.04,11,11/1/2020
"MUSHROOM (OYSTER/FRESH), 1 KG",2020,November,150.11,148.44,11,11/1/2020
"TANGLAD (LEMON GRASS), 1 KG",2020,November,16.99,16.77,11,11/1/2020
"KUTSAY (CHIVES), 1 KG",2020,November,45.14,41.62,11,11/1/2020
"LABONG (BAMBOO SHOOT), 1 KG",2020,November,50.88,47.6,11,11/1/2020
"ARARU (ARROWROOT), 1 KG",2020,November,80.03,78.42,11,11/1/2020
"KAMOTE (SWEET POTATO), 1 KG",2020,November,50.99,47.34,11,11/1/2020
"GABI (TARO), 1 KG",2020,November,55.12,51.35,11,11/1/2020
"UBE (PURPLE YAM), 1 KG",2020,November,60.03,58.09,11,11/1/2020
"SINANDOMENG RICE, 1 KG",2020,November,46.17,46.13,11,11/1/2020
"DINORADO RICE, 1 KG",2020,November,51.87,49.85,11,11/1/2020
"JASMINE RICE, 1 KG",2020,November,51.59,50.91,11,11/1/2020
"MALAGKIT (STICKY RICE), 1 KG",2020,November,53.08,52.84,11,11/1/2020
"MILAGROSA RICE, 1 KG",2020,November,45.49,43.99,11,11/1/2020
"PINAWA (BROWN RICE), 1 KG",2020,November,60.19,60.58,11,11/1/2020
"PULANG BIGAS (RED RICE), 1 KG",2020,November,58.04,57.21,11,11/1/2020
"REPOLYO (CABBAGE), 1 KG",2021,November,98.07,91.12,11,11/1/2021
"KOLIFLOWER (CAULIFLOWER), 1 KG",2021,November,185.45,135.17,11,11/1/2021
"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",2021,November,33.98,35.81,11,11/1/2021
"ALUGBATI (MALABAR SPINACH), 1 KG",2021,November,51.98,58.7,11,11/1/2021
"CAMOTE TOPS (TALBOS NG KAMOTE), 1 KG",2021,November,41.31,37.42,11,11/1/2021
"CHAYOTE LEAVES (DAHON NG SAYOTE), 1 KG",2021,November,39.88,36.93,11,11/1/2021
"GABI LEAVES (DAHON NG GABI), 1 KG",2021,November,81.01,80.67,11,11/1/2021
"KANGKONG (WATER SPINACH), 1 KG",2021,November,41.18,39.24,11,11/1/2021
"MALUNGGAY (MORINGA), 1 KG",2021,November,47.08,45.44,11,11/1/2021
"BOK CHOY (CHINESE CABBAGE), 1 KG",2021,November,65.73,66.62,11,11/1/2021
"PECHAY (NATIVE), 1 KG",2021,November,74.91,72.15,11,11/1/2021
"DAHON NG SIBUYAS (ONION LEAVES), 1 KG",2021,November,110,110.23,11,11/1/2021
"SILING LABUYO (WILD CHILI), 1 KG",2021,November,260.67,266.37,11,11/1/2021
"SIBUYAS (ONION), 1 KG",2021,November,185.08,184.11,11,11/1/2021
"LABANOS (RADISH), 1 KG",2021,November,45.93,43.48,11,11/1/2021
"SITAW (STRING BEAN), 1 KG",2021,November,55.82,52.29,11,11/1/2021
"AMPALAYA (BITTER GOURD), 1 KG",2021,November,60.29,58,11,11/1/2021
"UPO (BOTTLE GOURD), 1 KG",2021,November,50.34,48.12,11,11/1/2021
"TALONG (EGGPLANT), (NATIVE), 1 KG",2021,November,50.44,47.42,11,11/1/2021
"LUYA (GINGER), 1 KG",2021,November,130.93,130.92,11,11/1/2021
"BAWANG (GARLIC), 1 KG",2021,November,230.77,223.46,11,11/1/2021
"KAMATIS (TOMATO), 1 KG",2021,November,70.52,63.49,11,11/1/2021
"KAROT (CARROT), 1 KG",2021,November,75.61,71.46,11,11/1/2021
"BROKOLI (BROCCOLI), 1 KG",2021,November,150.7,148.05,11,11/1/2021
"SINGKAMAS (JICAMA), 1 KG",2021,November,37.07,33.46,11,11/1/2021
SIBUYAS NA PUTI (WHITE ONION) 1 KG,2021,November,150.92,148.23,11,11/1/2021
"BAGUIO PECHAY (NAPA CABBAGE), 1 KG",2021,November,65.26,63.56,11,11/1/2021
"MUSTASA (MUSTARD LEAVE), 1 KG",2021,November,44.89,44.49,11,11/1/2021
"SAYOTE (CHAYOTE), 1 KG",2021,November,39.04,37.38,11,11/1/2021
"KALABASA (SQUASH), 1 KG",2021,November,33.15,30.32,11,11/1/2021
"SQUASH BLOSSOM (BULAKLAK NG KALABASA), 1 KG",2021,November,25.1,23.44,11,11/1/2021
"OKRA, 1 KG",2021,November,55.09,51.96,11,11/1/2021
"LUYANG DILAW (TURMERIC GINGER), 1 KG",2021,November,130.09,131.06,11,11/1/2021
"SILING-GREEN (CHILI),  (GREEN/LONG), 1 KG",2021,November,70.33,68.06,11,11/1/2021
"SAMPALOC (TAMARIND), 1 KG",2021,November,85.77,83.15,11,11/1/2021
"TALONG(EGGPLANT),  (ROUND/PURPLE), 1 KG",2021,November,55.05,52.67,11,11/1/2021
"PATOLA (SPONGE GOURD), 1 KG",2021,November,50.12,47.35,11,11/1/2021
"PATANI (LIMA BEAN), 1 KG",2021,November,55.17,52.45,11,11/1/2021
"SALUYOT (JUTE MALLOW), 1 KG",2021,November,50.12,47.85,11,11/1/2021
"KADYOS (PIGEON BEAN), 1 KG",2021,November,65.05,63.44,11,11/1/2021
"BATAW (HYACINTH BEAN), 1 KG",2021,November,55.88,53.37,11,11/1/2021
"KAMOTENG KAHOY (CASSAVA), 1 KG",2021,November,50.14,49.09,11,11/1/2021
"GABI (TARRO), 1 KG",2021,November,65.91,63.52,11,11/1/2021
"SILING-TAMBAN (BELL PEPPER), 1 KG",2021,November,85.05,83.61,11,11/1/2021
"PATATAS (POTATO), 1 KG",2021,November,75.05,73.83,11,11/1/2021
"LETTUCE (LITSUGAS), 1 KG",2021,November,95.14,93.26,11,11/1/2021
"GREEN BEANS (BAGUIO BEANS), 1 KG",2021,November,65.92,63.44,11,11/1/2021
"SILING LABUYO (RED CHILI), 1 KG",2021,November,95.88,94.67,11,11/1/2021
"KOLITIS/URAY (AMARANTH), 1 KG",2021,November,55.99,53.62,11,11/1/2021
"TOGUE (BEAN SPROUTS), 1 KG",2021,November,28.01,27.54,11,11/1/2021
"PAKO (FIDDLEHEAD FERN), 1 KG",2021,November,65.92,63.09,11,11/1/2021
"MUSHROOM (OYSTER/FRESH), 1 KG",2021,November,160.03,158.43,11,11/1/2021
"TANGLAD (LEMON GRASS), 1 KG",2021,November,18.99,18.83,11,11/1/2021
"KUTSAY (CHIVES), 1 KG",2021,November,50.05,46.87,11,11/1/2021
"LABONG (BAMBOO SHOOT), 1 KG",2021,November,55.92,53.35,11,11/1/2021
"ARARU (ARROWROOT), 1 KG",2021,November,85.88,83.68,11,11/1/2021
"KAMOTE (SWEET POTATO), 1 KG",2021,November,55.88,53.6,11,11/1/2021
"GABI (TARO), 1 KG",2021,November,60.03,57.1,11,11/1/2021
"UBE (PURPLE YAM), 1 KG",2021,November,65.12,63.46,11,11/1/2021
"SINANDOMENG RICE, 1 KG",2021,November,48,48.44,11,11/1/2021
"DINORADO RICE, 1 KG",2021,November,54.29,52.5,11,11/1/2021
"JASMINE RICE, 1 KG",2021,November,54.66,53.01,11,11/1/2021
"MALAGKIT (STICKY RICE), 1 KG",2021,November,56.99,55.77,11,11/1/2021
"MILAGROSA RICE, 1 KG",2021,November,47.8,46.63,11,11/1/2021
"PINAWA (BROWN RICE), 1 KG",2021,November,63.23,64.16,11,11/1/2021
"PULANG BIGAS (RED RICE), 1 KG",2021,November,60.7,59.9,11,11/1/2021
"REPOLYO (CABBAGE), 1 KG",2022,November,91.88,81.76,11,11/1/2022
"KOLIFLOWER (CAULIFLOWER), 1 KG",2022,November,211.25,162.8,11,11/1/2022
"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",2022,November,38.71,37.34,11,11/1/2022
"ALUGBATI (MALABAR SPINACH), 1 KG",2022,November,59.14,57.73,11,11/1/2022
"CAMOTE TOPS (TALBOS NG KAMOTE), 1 KG",2022,November,42.01,40.61,11,11/1/2022
"CHAYOTE LEAVES (DAHON NG SAYOTE), 1 KG",2022,November,44.13,42.28,11,11/1/2022
"GABI LEAVES (DAHON NG GABI), 1 KG",2022,November,87.5,86.79,11,11/1/2022
"KANGKONG (WATER SPINACH), 1 KG",2022,November,48.03,44.32,11,11/1/2022
"MALUNGGAY (MORINGA), 1 KG",2022,November,52.28,49.26,11,11/1/2022
"BOK CHOY (CHINESE CABBAGE), 1 KG",2022,November,72.13,67.19,11,11/1/2022
"PECHAY (NATIVE), 1 KG",2022,November,80.32,82.69,11,11/1/2022
"DAHON NG SIBUYAS (ONION LEAVES), 1 KG",2022,November,123.94,118.08,11,11/1/2022
"SILING LABUYO (WILD CHILI), 1 KG",2022,November,290.41,285.96,11,11/1/2022
"SIBUYAS (ONION), 1 KG",2022,November,205.27,201.65,11,11/1/2022
"LABANOS (RADISH), 1 KG",2022,November,50.12,48.4,11,11/1/2022
"SITAW (STRING BEAN), 1 KG",2022,November,60.06,57.11,11,11/1/2022
"AMPALAYA (BITTER GOURD), 1 KG",2022,November,65.72,63.44,11,11/1/2022
"UPO (BOTTLE GOURD), 1 KG",2022,November,55.22,53.26,11,11/1/2022
"TALONG (EGGPLANT), (NATIVE), 1 KG",2022,November,55.99,52.55,11,11/1/2022
